plot	region	condition	tx	subplot	txfull	stem.num	height	n.leaves	n.mines	n.mined.leaves	n.fruits
29	B	JA	TX	29_B	JA_TX	C1	45	10	2	2	10
29	B	JA	TX	29_B	JA_TX	C2	56	11	4	4	24
29	B	JA	TX	29_B	JA_TX	C3	46	11	1	1	3
29	B	JA	TX	29_B	JA_TX	C4	59	10	2	2	27
29	B	JA	TX	29_B	JA_TX	D1	57	9	3	3	7
29	B	JA	TX	29_B	JA_TX	D2	53	9	3	3	4
29	B	JA	TX	29_B	JA_TX	D3	55	9	3	3	10
29	B	JA	TX	29_B	JA_TX	D4	52	10	2	2	0
29	B	JA	MOCK	29_A	JA_MOCK	A1	46	8	0	0	0
29	B	JA	MOCK	29_A	JA_MOCK	A2	54	12	0	0	1
29	B	JA	MOCK	29_A	JA_MOCK	A3	59	7	2	2	7
29	B	JA	MOCK	29_A	JA_MOCK	A4	54	8	0	0	8
29	B	JA	MOCK	29_A	JA_MOCK	B1	33	10	0	0	0
29	B	JA	MOCK	29_A	JA_MOCK	B2	56	8	2	2	11
29	B	JA	MOCK	29_A	JA_MOCK	B3	57	9	1	1	4
29	B	JA	MOCK	29_A	JA_MOCK	B4	53	11	2	2	12
29	B	JA	MOCK	29_A	JA_MOCK	C1	44	7	0	0	0
29	B	JA	MOCK	29_A	JA_MOCK	C2	48	7	0	0	3
29	B	JA	MOCK	29_A	JA_MOCK	C3	47	10	2	2	10
29	B	JA	MOCK	29_A	JA_MOCK	C4	44	4	0	1	0
29	B	JA	MOCK	29_A	JA_MOCK	D1	48	7	0	0	17
29	B	JA	MOCK	29_A	JA_MOCK	D2	51	9	0	0	7
29	B	JA	MOCK	29_A	JA_MOCK	D3	55	12	0	0	26
29	B	JA	MOCK	29_A	JA_MOCK	D4	54	11	1	1	12
30	B	SA	TX	30_B	SA_TX	A1	43	9	5	5	6
30	B	SA	TX	30_B	SA_TX	A2	31	9	4	4	0
30	B	SA	TX	30_B	SA_TX	A3	44	6	1	1	7
30	B	SA	TX	30_B	SA_TX	A4	53	4	0	0	13
30	B	SA	TX	30_B	SA_TX	B1	49	11	7	7	11
30	B	SA	TX	30_B	SA_TX	B2	51	12	4	4	17
30	B	SA	TX	30_B	SA_TX	B3	48	8	6	6	12
30	B	SA	TX	30_B	SA_TX	B4	42	8	5	5	5
30	B	SA	TX	30_B	SA_TX	C1	44	9	6	6	14
30	B	SA	TX	30_B	SA_TX	C2	41	7	6	6	2
30	B	SA	TX	30_B	SA_TX	C3	36	10	7	7	0
30	B	SA	TX	30_B	SA_TX	C4	27	10	7	7	0
30	B	SA	TX	30_B	SA_TX	D1	38	7	4	4	4
30	B	SA	TX	30_B	SA_TX	D2	40	10	8	8	7
30	B	SA	TX	30_B	SA_TX	D3	41	7	6	6	1
30	B	SA	TX	30_B	SA_TX	D4	35	9	7	7	0
30	B	SA	MOCK	30_A	SA_MOCK	A1	52	6	6	6	0
30	B	SA	MOCK	30_A	SA_MOCK	A2	51	1	1	1	8
30	B	SA	MOCK	30_A	SA_MOCK	A3	48	5	4	4	3
30	B	SA	MOCK	30_A	SA_MOCK	A4	41	6	4	4	1
30	B	SA	MOCK	30_A	SA_MOCK	B1	47	5	4	4	5
30	B	SA	MOCK	30_A	SA_MOCK	B2	48	8	4	4	6
30	B	SA	MOCK	30_A	SA_MOCK	B3	28	9	3	3	0
30	B	SA	MOCK	30_A	SA_MOCK	B4	55	9	4	4	33
30	B	SA	MOCK	30_A	SA_MOCK	C1	60	5	2	2	26
30	B	SA	MOCK	30_A	SA_MOCK	C2	59	5	2	2	20
30	B	SA	MOCK	30_A	SA_MOCK	C3	54	3	3	3	12
30	B	SA	MOCK	30_A	SA_MOCK	C4	37	8	3	3	0
30	B	SA	MOCK	30_A	SA_MOCK	D1	54	6	5	5	23
30	B	SA	MOCK	30_A	SA_MOCK	D2	47	6	6	6	18
30	B	SA	MOCK	30_A	SA_MOCK	D3	44	7	6	6	2
30	B	SA	MOCK	30_A	SA_MOCK	D4	41	7	7	7	4
31	B	CTR	TX	31_B	CTR_TX	A1	49	8	5	5	10
31	B	CTR	TX	31_B	CTR_TX	A2	51	10	3	3	22
31	B	CTR	TX	31_B	CTR_TX	A3	46	8	4	4	9
31	B	CTR	TX	31_B	CTR_TX	A4	51	10	2	2	15
31	B	CTR	TX	31_B	CTR_TX	B1	50	8	3	3	14
31	B	CTR	TX	31_B	CTR_TX	B2	46	11	1	1	8
31	B	CTR	TX	31_B	CTR_TX	B3	37	7	2	2	5
31	B	CTR	TX	31_B	CTR_TX	B4	46	9	3	3	17
31	B	CTR	TX	31_B	CTR_TX	C1	54	9	1	1	15
31	B	CTR	TX	31_B	CTR_TX	C2	29	5	0	0	0
31	B	CTR	TX	31_B	CTR_TX	C3	27	8	2	2	0
31	B	CTR	TX	31_B	CTR_TX	C4	49	12	3	3	11
31	B	CTR	TX	31_B	CTR_TX	D1	60	12	4	4	19
31	B	CTR	TX	31_B	CTR_TX	D2	46	11	0	0	13
31	B	CTR	TX	31_B	CTR_TX	D3	55	9	1	1	24
31	B	CTR	TX	31_B	CTR_TX	D4	54	9	0	0	11
31	B	CTR	MOCK	31_A	CTR_MOCK	A1	43	9	0	0	13
31	B	CTR	MOCK	31_A	CTR_MOCK	A2	36	12	0	0	0
31	B	CTR	MOCK	31_A	CTR_MOCK	A3	43	8	2	2	11
31	B	CTR	MOCK	31_A	CTR_MOCK	A4	37	12	3	3	0
31	B	CTR	MOCK	31_A	CTR_MOCK	B1	44	9	3	3	17
31	B	CTR	MOCK	31_A	CTR_MOCK	B2	38	11	0	0	7
31	B	CTR	MOCK	31_A	CTR_MOCK	B3	34	9	2	2	6
31	B	CTR	MOCK	31_A	CTR_MOCK	B4	48	8	1	1	13
31	B	CTR	MOCK	31_A	CTR_MOCK	C1	44	7	2	2	16
31	B	CTR	MOCK	31_A	CTR_MOCK	C2	33	12	2	2	0
31	B	CTR	MOCK	31_A	CTR_MOCK	C3	45	7	2	2	16
31	B	CTR	MOCK	31_A	CTR_MOCK	C4	40	9	0	0	7
31	B	CTR	MOCK	31_A	CTR_MOCK	D1	30	8	1	1	0
31	B	CTR	MOCK	31_A	CTR_MOCK	D2	32	14	3	3	0
31	B	CTR	MOCK	31_A	CTR_MOCK	D3	37	12	0	0	0
31	B	CTR	MOCK	31_A	CTR_MOCK	D4	24	11	2	2	1
32	B	SA	TX	32_B	SA_TX	A1	39	10	0	0	0
32	B	SA	TX	32_B	SA_TX	A2	26	8	3	3	0
32	B	SA	TX	32_B	SA_TX	A3	30	10	2	1	0
32	B	SA	TX	32_B	SA_TX	A4	26	8	2	2	0
32	B	SA	TX	32_B	SA_TX	B1	44	7	5	5	9
32	B	SA	TX	32_B	SA_TX	B2	38	7	4	4	2
32	B	SA	TX	32_B	SA_TX	B3	50	8	1	1	6
32	B	SA	TX	32_B	SA_TX	B4	43	6	4	4	5
32	B	SA	TX	32_B	SA_TX	C1	50	5	3	3	17
32	B	SA	TX	32_B	SA_TX	C2	50	6	4	4	13
32	B	SA	TX	32_B	SA_TX	C3	40	7	2	2	4
32	B	SA	TX	32_B	SA_TX	C4	47	11	0	0	5
32	B	SA	TX	32_B	SA_TX	D1	40	6	0	0	4
32	B	SA	TX	32_B	SA_TX	D2	50	7	2	3	11
32	B	SA	TX	32_B	SA_TX	D3	51	9	2	2	11
32	B	SA	TX	32_B	SA_TX	D4	54	11	1	1	10
32	B	SA	MOCK	32_A	SA_MOCK	A1	40	8	0	0	3
32	B	SA	MOCK	32_A	SA_MOCK	A2	44	11	0	0	15
32	B	SA	MOCK	32_A	SA_MOCK	A3	46	8	0	0	17
32	B	SA	MOCK	32_A	SA_MOCK	A4	38	5	1	1	4
32	B	SA	MOCK	32_A	SA_MOCK	B1	45	7	0	0	5
32	B	SA	MOCK	32_A	SA_MOCK	B2	57	8	2	2	17
32	B	SA	MOCK	32_A	SA_MOCK	B3	52	8	2	2	10
32	B	SA	MOCK	32_A	SA_MOCK	B4	38	8	2	2	4
32	B	SA	MOCK	32_A	SA_MOCK	C1	42	9	1	1	15
32	B	SA	MOCK	32_A	SA_MOCK	C2	36	9	0	0	0
32	B	SA	MOCK	32_A	SA_MOCK	C3	29	9	0	0	0
32	B	SA	MOCK	32_A	SA_MOCK	C4	45	5	2	2	17
32	B	SA	MOCK	32_A	SA_MOCK	D1	37	6	0	0	9
32	B	SA	MOCK	32_A	SA_MOCK	D2	33	9	3	3	0
32	B	SA	MOCK	32_A	SA_MOCK	D3	41	9	0	0	24
32	B	SA	MOCK	32_A	SA_MOCK	D4	40	10	0	0	12
33	B	SA	TX	33_B	SA_TX	A1	32	13	0	0	6
33	B	SA	TX	33_B	SA_TX	A2	39	8	2	2	12
33	B	SA	TX	33_B	SA_TX	A3	44	21	0	0	14
33	B	SA	TX	33_B	SA_TX	A4	30	12	0	0	0
33	B	SA	TX	33_B	SA_TX	B1	30	16	1	1	5
33	B	SA	TX	33_B	SA_TX	B2	40	21	2	2	10
33	B	SA	TX	33_B	SA_TX	B3	30	13	0	0	0
33	B	SA	TX	33_B	SA_TX	B4	37	16	0	0	13
33	B	SA	TX	33_B	SA_TX	C1	45	9	1	1	15
33	B	SA	TX	33_B	SA_TX	C2	38	9	1	1	14
33	B	SA	TX	33_B	SA_TX	C3	43	13	3	3	15
33	B	SA	TX	33_B	SA_TX	C4	25	10	0	0	1
33	B	SA	TX	33_B	SA_TX	D1	42	9	1	1	6
33	B	SA	TX	33_B	SA_TX	D2	39	11	1	1	6
33	B	SA	TX	33_B	SA_TX	D3	46	16	3	3	11
33	B	SA	TX	33_B	SA_TX	D4	44	14	2	2	14
33	B	SA	MOCK	33_A	SA_MOCK	A1	39	4	1	1	3
33	B	SA	MOCK	33_A	SA_MOCK	A2	46	10	0	0	14
33	B	SA	MOCK	33_A	SA_MOCK	A3	43	4	0	0	9
33	B	SA	MOCK	33_A	SA_MOCK	A4	41	4	0	0	11
33	B	SA	MOCK	33_A	SA_MOCK	B1	39	6	0	0	6
33	B	SA	MOCK	33_A	SA_MOCK	B2	45	8	0	0	8
33	B	SA	MOCK	33_A	SA_MOCK	B3	41	3	0	0	12
33	B	SA	MOCK	33_A	SA_MOCK	B4	40	7	1	1	6
33	B	SA	MOCK	33_A	SA_MOCK	C1	39	5	0	0	5
33	B	SA	MOCK	33_A	SA_MOCK	C2	38	9	0	0	0
33	B	SA	MOCK	33_A	SA_MOCK	C3	47	6	0	0	14
33	B	SA	MOCK	33_A	SA_MOCK	C4	39	10	1	1	9
33	B	SA	MOCK	33_A	SA_MOCK	D1	22	7	0	0	0
33	B	SA	MOCK	33_A	SA_MOCK	D2	33	8	0	0	0
33	B	SA	MOCK	33_A	SA_MOCK	D3	45	7	2	2	13
33	B	SA	MOCK	33_A	SA_MOCK	D4	44	9	3	3	6
35	B	CTR	TX	35_B	CTR_TX	A1	37	10	6	6	0
35	B	CTR	TX	35_B	CTR_TX	A2	37	12	6	6	0
35	B	CTR	TX	35_B	CTR_TX	A3	37	9	7	7	0
35	B	CTR	TX	35_B	CTR_TX	A4	35	10	2	2	0
35	B	CTR	TX	35_B	CTR_TX	B1	23	8	4	4	0
35	B	CTR	TX	35_B	CTR_TX	B2	40	10	6	6	0
35	B	CTR	TX	35_B	CTR_TX	B3	20	7	4	4	0
35	B	CTR	TX	35_B	CTR_TX	B4	43	6	5	5	0
35	B	CTR	TX	35_B	CTR_TX	C1	39	11	9	9	0
35	B	CTR	TX	35_B	CTR_TX	C2	47	15	11	11	4
35	B	CTR	TX	35_B	CTR_TX	C3	41	10	9	9	1
35	B	CTR	TX	35_B	CTR_TX	C4	37	8	6	6	0
35	B	CTR	TX	35_B	CTR_TX	D1	18	7	6	6	0
35	B	CTR	TX	35_B	CTR_TX	D2	38	8	7	7	0
35	B	CTR	TX	35_B	CTR_TX	D3	40	10	9	9	0
35	B	CTR	TX	35_B	CTR_TX	D4	44	9	7	7	0
35	B	CTR	MOCK	35_A	CTR_MOCK	A1	45	10	0	0	10
35	B	CTR	MOCK	35_A	CTR_MOCK	A2	35	11	0	0	0
35	B	CTR	MOCK	35_A	CTR_MOCK	A3	44	7	0	0	7
35	B	CTR	MOCK	35_A	CTR_MOCK	A4	60	6	1	1	20
35	B	CTR	MOCK	35_A	CTR_MOCK	B1	50	13	0	0	27
35	B	CTR	MOCK	35_A	CTR_MOCK	B2	38	6	1	1	6
35	B	CTR	MOCK	35_A	CTR_MOCK	B3	44	9	2	2	12
35	B	CTR	MOCK	35_A	CTR_MOCK	B4	43	9	1	1	9
35	B	CTR	MOCK	35_A	CTR_MOCK	C1	39	9	3	3	2
35	B	CTR	MOCK	35_A	CTR_MOCK	C2	52	19	0	0	18
35	B	CTR	MOCK	35_A	CTR_MOCK	C3	47	12	5	5	14
35	B	CTR	MOCK	35_A	CTR_MOCK	C4	37	9	0	0	0
35	B	CTR	MOCK	35_A	CTR_MOCK	D1	41	10	1	1	3
35	B	CTR	MOCK	35_A	CTR_MOCK	D2	46	9	2	2	11
35	B	CTR	MOCK	35_A	CTR_MOCK	D3	45	10	2	2	15
35	B	CTR	MOCK	35_A	CTR_MOCK	D4	39	7	1	1	0
36	B	JA	TX	36_B	JA_TX	A1	15	3	0	0	0
36	B	JA	TX	36_B	JA_TX	A2	34	7	0	0	9
36	B	JA	TX	36_B	JA_TX	A3	36	9	0	0	6
36	B	JA	TX	36_B	JA_TX	A4	35	7	1	1	4
36	B	JA	TX	36_B	JA_TX	B1	31	8	0	0	0
36	B	JA	TX	36_B	JA_TX	B2	27	5	0	0	2
36	B	JA	TX	36_B	JA_TX	B3	30	10	1	1	1
36	B	JA	TX	36_B	JA_TX	B4	33	8	0	0	6
36	B	JA	TX	36_B	JA_TX	C1	30	9	1	1	4
36	B	JA	TX	36_B	JA_TX	C2	23	7	0	0	0
36	B	JA	TX	36_B	JA_TX	C3	25	7	0	0	4
36	B	JA	TX	36_B	JA_TX	C4	34	7	0	0	5
36	B	JA	TX	36_B	JA_TX	D1	16	5	0	0	0
36	B	JA	TX	36_B	JA_TX	D2	19	7	0	0	0
36	B	JA	TX	36_B	JA_TX	D3	35	9	1	1	13
36	B	JA	TX	36_B	JA_TX	D4	32	9	0	0	5
36	B	JA	MOCK	36_A	JA_MOCK	A1	34	9	0	0	2
36	B	JA	MOCK	36_A	JA_MOCK	A2	30	7	0	0	0
36	B	JA	MOCK	36_A	JA_MOCK	A3	35	7	0	0	1
36	B	JA	MOCK	36_A	JA_MOCK	A4	35	7	2	2	3
36	B	JA	MOCK	36_A	JA_MOCK	B1	20	8	0	0	0
36	B	JA	MOCK	36_A	JA_MOCK	B2	32	11	0	0	4
36	B	JA	MOCK	36_A	JA_MOCK	B3	34	10	1	1	4
36	B	JA	MOCK	36_A	JA_MOCK	B4	28	8	0	0	1
36	B	JA	MOCK	36_A	JA_MOCK	C1	27	11	1	1	0
36	B	JA	MOCK	36_A	JA_MOCK	C2	31	11	0	0	6
36	B	JA	MOCK	36_A	JA_MOCK	C3	31	7	0	0	7
36	B	JA	MOCK	36_A	JA_MOCK	C4	27	9	0	0	2
36	B	JA	MOCK	36_A	JA_MOCK	D1	37	7	0	0	1
36	B	JA	MOCK	36_A	JA_MOCK	D2	40	10	2	2	4
36	B	JA	MOCK	36_A	JA_MOCK	D3	35	9	0	0	3
36	B	JA	MOCK	36_A	JA_MOCK	D4	27	7	0	0	0
37	B	SA	TX	37_B	SA_TX	A1	62	6	4	4	11
37	B	SA	TX	37_B	SA_TX	A2	60	5	4	4	6
37	B	SA	TX	37_B	SA_TX	A3	60	7	4	4	10
37	B	SA	TX	37_B	SA_TX	A4	55	7	5	5	5
37	B	SA	TX	37_B	SA_TX	B1	60	6	4	4	9
37	B	SA	TX	37_B	SA_TX	B2	54	6	5	5	5
37	B	SA	TX	37_B	SA_TX	B3	54	5	4	4	3
37	B	SA	TX	37_B	SA_TX	B4	50	9	8	8	7
37	B	SA	TX	37_B	SA_TX	C1	60	6	5	5	11
37	B	SA	TX	37_B	SA_TX	C2	62	8	6	6	10
37	B	SA	TX	37_B	SA_TX	C3	66	8	7	7	25
37	B	SA	TX	37_B	SA_TX	C4	61	11	8	8	7
37	B	SA	TX	37_B	SA_TX	D1	67	10	5	5	14
37	B	SA	TX	37_B	SA_TX	D2	46	7	1	1	1
37	B	SA	TX	37_B	SA_TX	D3	53	7	5	6	0
37	B	SA	TX	37_B	SA_TX	D4	50	6	4	4	3
37	B	SA	MOCK	37_A	SA_MOCK	A1	46	8	4	4	0
37	B	SA	MOCK	37_A	SA_MOCK	A2	63	7	4	4	0
37	B	SA	MOCK	37_A	SA_MOCK	A3	60	10	5	5	0
37	B	SA	MOCK	37_A	SA_MOCK	A4	69	10	4	4	0
37	B	SA	MOCK	37_A	SA_MOCK	B1	62	10	5	5	0
37	B	SA	MOCK	37_A	SA_MOCK	B2	62	10	2	2	0
37	B	SA	MOCK	37_A	SA_MOCK	B3	63	11	2	2	0
37	B	SA	MOCK	37_A	SA_MOCK	B4	58	9	5	5	2
37	B	SA	MOCK	37_A	SA_MOCK	C1	64	11	3	3	3
37	B	SA	MOCK	37_A	SA_MOCK	C2	61	10	9	9	0
37	B	SA	MOCK	37_A	SA_MOCK	C3	43	9	3	3	0
37	B	SA	MOCK	37_A	SA_MOCK	C4	69	13	10	11	5
37	B	SA	MOCK	37_A	SA_MOCK	D1	65	6	4	4	5
37	B	SA	MOCK	37_A	SA_MOCK	D2	69	7	5	5	25
37	B	SA	MOCK	37_A	SA_MOCK	D3	68	10	9	9	7
37	B	SA	MOCK	37_A	SA_MOCK	D4	69	8	5	5	16
38	B	JA	TX	38_B	JA_TX	A1	37	10	2	2	0
38	B	JA	TX	38_B	JA_TX	A2	48	8	3	3	14
38	B	JA	TX	38_B	JA_TX	A3	47	13	9	8	6
38	B	JA	TX	38_B	JA_TX	A4	49	10	6	6	8
38	B	JA	TX	38_B	JA_TX	B1	46	5	3	3	14
38	B	JA	TX	38_B	JA_TX	B2	46	5	3	3	13
38	B	JA	TX	38_B	JA_TX	B3	51	6	1	1	15
38	B	JA	TX	38_B	JA_TX	B4	42	9	2	2	2
38	B	JA	TX	38_B	JA_TX	C1	38	10	3	3	0
38	B	JA	TX	38_B	JA_TX	C2	49	10	2	2	12
38	B	JA	TX	38_B	JA_TX	C3	47	10	4	4	8
38	B	JA	TX	38_B	JA_TX	C4	45	8	5	5	12
38	B	JA	TX	38_B	JA_TX	D1	47	13	6	6	13
38	B	JA	TX	38_B	JA_TX	D2	39	8	5	5	0
38	B	JA	TX	38_B	JA_TX	D3	46	8	3	3	10
38	B	JA	TX	38_B	JA_TX	D4	47	10	4	4	6
38	B	JA	MOCK	38_A	JA_MOCK	A1	45	8	5	5	7
38	B	JA	MOCK	38_A	JA_MOCK	A2	35	9	5	5	0
38	B	JA	MOCK	38_A	JA_MOCK	A3	45	5	3	3	16
38	B	JA	MOCK	38_A	JA_MOCK	A4	36	11	7	7	7
38	B	JA	MOCK	38_A	JA_MOCK	B1	48	7	7	7	7
38	B	JA	MOCK	38_A	JA_MOCK	B2	54	12	11	11	11
38	B	JA	MOCK	38_A	JA_MOCK	B3	41	5	4	4	2
38	B	JA	MOCK	38_A	JA_MOCK	B4	55	10	8	8	8
38	B	JA	MOCK	38_A	JA_MOCK	C1	46	5	4	4	12
38	B	JA	MOCK	38_A	JA_MOCK	C2	49	14	11	11	7
38	B	JA	MOCK	38_A	JA_MOCK	C3	45	9	7	7	4
38	B	JA	MOCK	38_A	JA_MOCK	C4	50	5	3	3	16
38	B	JA	MOCK	38_A	JA_MOCK	D1	40	8	6	6	2
38	B	JA	MOCK	38_A	JA_MOCK	D2	45	10	6	6	0
38	B	JA	MOCK	38_A	JA_MOCK	D3	39	7	5	5	2
38	B	JA	MOCK	38_A	JA_MOCK	D4	47	8	6	6	3
39	B	CTR	TX	39_B	CTR_TX	A1	16	5	3	3	0
39	B	CTR	TX	39_B	CTR_TX	A2	20	6	2	2	0
39	B	CTR	TX	39_B	CTR_TX	A3	37	7	1	1	1
39	B	CTR	TX	39_B	CTR_TX	A4	24	9	6	6	0
39	B	CTR	TX	39_B	CTR_TX	B1	16	8	4	4	0
39	B	CTR	TX	39_B	CTR_TX	B2	41	6	1	1	8
39	B	CTR	TX	39_B	CTR_TX	B3	40	8	2	2	0
39	B	CTR	TX	39_B	CTR_TX	B4	44	12	5	5	12
39	B	CTR	TX	39_B	CTR_TX	C1	27	7	2	2	0
39	B	CTR	TX	39_B	CTR_TX	C2	21	7	1	1	0
39	B	CTR	TX	39_B	CTR_TX	C3	16	5	2	2	0
39	B	CTR	TX	39_B	CTR_TX	C4	34	10	1	1	8
39	B	CTR	TX	39_B	CTR_TX	D1	13	6	4	4	0
39	B	CTR	TX	39_B	CTR_TX	D2	32	7	2	2	0
39	B	CTR	TX	39_B	CTR_TX	D3	30	7	1	1	0
39	B	CTR	TX	39_B	CTR_TX	D4	22	7	0	0	0
39	B	CTR	MOCK	39_A	CTR_MOCK	A1	18	9	5	5	0
39	B	CTR	MOCK	39_A	CTR_MOCK	A2	23	8	3	3	0
39	B	CTR	MOCK	39_A	CTR_MOCK	A3	37	6	0	0	4
39	B	CTR	MOCK	39_A	CTR_MOCK	A4	30	4	1	1	0
39	B	CTR	MOCK	39_A	CTR_MOCK	B1	17	5	1	1	0
39	B	CTR	MOCK	39_A	CTR_MOCK	B2	30	8	3	3	0
39	B	CTR	MOCK	39_A	CTR_MOCK	B3	29	6	3	3	0
39	B	CTR	MOCK	39_A	CTR_MOCK	B4	36	9	4	4	0
39	B	CTR	MOCK	39_A	CTR_MOCK	C1	35	10	4	4	0
39	B	CTR	MOCK	39_A	CTR_MOCK	C2	38	8	1	1	0
39	B	CTR	MOCK	39_A	CTR_MOCK	C3	43	8	2	2	0
39	B	CTR	MOCK	39_A	CTR_MOCK	C4	43	9	6	6	1
39	B	CTR	MOCK	39_A	CTR_MOCK	D1	28	8	3	3	0
39	B	CTR	MOCK	39_A	CTR_MOCK	D2	40	10	3	3	2
39	B	CTR	MOCK	39_A	CTR_MOCK	D3	39	7	2	2	0
39	B	CTR	MOCK	39_A	CTR_MOCK	D4	37	10	3	3	2
40	B	SA	TX	40_B	SA_TX	A1	32	7	0	0	0
40	B	SA	TX	40_B	SA_TX	A2	40	9	0	0	0
40	B	SA	TX	40_B	SA_TX	A3	41	10	0	0	9
40	B	SA	TX	40_B	SA_TX	A4	35	12	1	1	7
40	B	SA	TX	40_B	SA_TX	B1	41	10	0	0	0
40	B	SA	TX	40_B	SA_TX	B2	30	11	0	0	0
40	B	SA	TX	40_B	SA_TX	B3	21	5	0	0	0
40	B	SA	TX	40_B	SA_TX	B4	40	14	1	1	9
40	B	SA	TX	40_B	SA_TX	C1	36	7	0	0	0
40	B	SA	TX	40_B	SA_TX	C2	29	8	0	0	0
40	B	SA	TX	40_B	SA_TX	C3	40	11	0	0	3
40	B	SA	TX	40_B	SA_TX	C4	24	6	1	1	0
40	B	SA	TX	40_B	SA_TX	D1	40	16	0	0	0
40	B	SA	TX	40_B	SA_TX	D2	46	17	0	0	0
40	B	SA	TX	40_B	SA_TX	D3	40	7	0	0	0
40	B	SA	TX	40_B	SA_TX	D4	38	9	1	1	4
40	B	SA	MOCK	40_A	SA_MOCK	A1	32	9	0	0	4
40	B	SA	MOCK	40_A	SA_MOCK	A2	36	11	1	1	5
40	B	SA	MOCK	40_A	SA_MOCK	A3	34	11	0	0	5
40	B	SA	MOCK	40_A	SA_MOCK	A4	28	12	0	0	0
40	B	SA	MOCK	40_A	SA_MOCK	B1	17	10	2	2	0
40	B	SA	MOCK	40_A	SA_MOCK	B2	36	18	0	0	1
40	B	SA	MOCK	40_A	SA_MOCK	B3	36	11	1	1	10
40	B	SA	MOCK	40_A	SA_MOCK	B4	27	13	1	1	0
40	B	SA	MOCK	40_A	SA_MOCK	C1	23	10	1	1	0
40	B	SA	MOCK	40_A	SA_MOCK	C2	34	12	0	0	1
40	B	SA	MOCK	40_A	SA_MOCK	C3	20	9	2	2	0
40	B	SA	MOCK	40_A	SA_MOCK	C4	33	13	2	2	4
40	B	SA	MOCK	40_A	SA_MOCK	D1	35	10	0	0	11
40	B	SA	MOCK	40_A	SA_MOCK	D2	24	10	2	2	0
40	B	SA	MOCK	40_A	SA_MOCK	D3	19	11	3	3	0
40	B	SA	MOCK	40_A	SA_MOCK	D4	23	9	1	1	0
41	B	CTR	TX	41_B	CTR_TX	A1	36	9	0	0	7
41	B	CTR	TX	41_B	CTR_TX	A2	22	8	0	0	0
41	B	CTR	TX	41_B	CTR_TX	A3	42	9	0	0	14
41	B	CTR	TX	41_B	CTR_TX	A4	39	6	0	0	12
41	B	CTR	TX	41_B	CTR_TX	B1	31	12	0	0	1
41	B	CTR	TX	41_B	CTR_TX	B2	39	12	0	0	12
41	B	CTR	TX	41_B	CTR_TX	B3	36	16	0	0	1
41	B	CTR	TX	41_B	CTR_TX	B4	20	8	0	0	0
41	B	CTR	TX	41_B	CTR_TX	C1	46	14	0	0	23
41	B	CTR	TX	41_B	CTR_TX	C2	26	10	0	0	0
41	B	CTR	TX	41_B	CTR_TX	C3	33	10	0	0	6
41	B	CTR	TX	41_B	CTR_TX	C4	30	7	0	0	1
41	B	CTR	TX	41_B	CTR_TX	D1	27	11	0	0	0
41	B	CTR	TX	41_B	CTR_TX	D2	35	10	0	0	6
41	B	CTR	TX	41_B	CTR_TX	D3	37	5	1	1	7
41	B	CTR	TX	41_B	CTR_TX	D4	42	13	1	1	13
41	B	CTR	MOCK	41_A	CTR_MOCK	A1	40	11	0	0	15
41	B	CTR	MOCK	41_A	CTR_MOCK	A2	37	10	0	0	8
41	B	CTR	MOCK	41_A	CTR_MOCK	A3	32	10	0	0	5
41	B	CTR	MOCK	41_A	CTR_MOCK	A4	25	9	0	0	0
41	B	CTR	MOCK	41_A	CTR_MOCK	B1	43	14	0	0	16
41	B	CTR	MOCK	41_A	CTR_MOCK	B2	42	5	0	0	22
41	B	CTR	MOCK	41_A	CTR_MOCK	B3	38	11	0	0	9
41	B	CTR	MOCK	41_A	CTR_MOCK	B4	29	8	0	0	2
41	B	CTR	MOCK	41_A	CTR_MOCK	C1	38	9	0	0	14
41	B	CTR	MOCK	41_A	CTR_MOCK	C2	47	10	0	0	16
41	B	CTR	MOCK	41_A	CTR_MOCK	C3	46	9	0	0	16
41	B	CTR	MOCK	41_A	CTR_MOCK	C4	43	8	2	2	15
41	B	CTR	MOCK	41_A	CTR_MOCK	D1	39	12	1	1	13
41	B	CTR	MOCK	41_A	CTR_MOCK	D2	36	10	0	0	6
41	B	CTR	MOCK	41_A	CTR_MOCK	D3	41	8	0	0	17
41	B	CTR	MOCK	41_A	CTR_MOCK	D4	39	11	0	0	13
42	B	SA	TX	42_B	SA_TX	A1	57	10	0	0	7
42	B	SA	TX	42_B	SA_TX	A2	69	11	0	0	17
42	B	SA	TX	42_B	SA_TX	A3	58	12	0	0	15
42	B	SA	TX	42_B	SA_TX	A4	61	12	0	0	16
42	B	SA	TX	42_B	SA_TX	B1	62	11	0	0	22
42	B	SA	TX	42_B	SA_TX	B2	62	10	0	0	21
42	B	SA	TX	42_B	SA_TX	B3	58	13	0	0	23
42	B	SA	TX	42_B	SA_TX	B4	64	13	1	1	18
42	B	SA	TX	42_B	SA_TX	C1	42	14	0	0	1
42	B	SA	TX	42_B	SA_TX	C2	58	11	0	0	23
42	B	SA	TX	42_B	SA_TX	C3	58	11	0	0	26
42	B	SA	TX	42_B	SA_TX	C4	39	9	0	0	0
42	B	SA	TX	42_B	SA_TX	D1	54	9	0	0	13
42	B	SA	TX	42_B	SA_TX	D2	57	10	0	0	22
42	B	SA	TX	42_B	SA_TX	D3	50	15	1	1	8
