

This is RAxML version 7.7.6 released by Alexandros Stamatakis on August 29 2013.

With greatly appreciated code contributions by:
Andre Aberer (HITS)
Simon Berger (HITS)
Nick Pattengale (Sandia)
Wayne Pfeiffer (SDSC)
Akifumi S. Tanabe (NRIFS)


Alignment has 178 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 3.07%

RAxML rapid bootstrapping and subsequent ML search

Using 1 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
ML estimate of 25 per site rate categories

Likelihood of final tree will be evaluated and optimized under GAMMA

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 178
Name: No Name Provided
DataType: DNA
Substitution Matrix: GTR




RAxML was called as follows:

raxmlHPC-PTHREADS-SSE3 -s node_reps_aln.filter.phy -n node_reps_aln.filter.out -m GTRCAT -f a -x 123 -N autoMRE -p 456 -T 2 



Time for BS model parameter optimization 3.507031
Bootstrap[498]: Time 11.880340 seconds, bootstrap likelihood -4473.611778, best rearrangement setting 15
Bootstrap[499]: Time 11.646782 seconds, bootstrap likelihood -4669.868665, best rearrangement setting 9
Bootstrap[500]: Time 10.596775 seconds, bootstrap likelihood -4848.662365, best rearrangement setting 6
Bootstrap[501]: Time 12.140422 seconds, bootstrap likelihood -4263.328569, best rearrangement setting 14
Bootstrap[502]: Time 13.019869 seconds, bootstrap likelihood -4304.787608, best rearrangement setting 14
Bootstrap[503]: Time 9.101713 seconds, bootstrap likelihood -3972.494076, best rearrangement setting 7
Bootstrap[504]: Time 13.183490 seconds, bootstrap likelihood -5341.501920, best rearrangement setting 14
Bootstrap[505]: Time 11.589196 seconds, bootstrap likelihood -4971.665508, best rearrangement setting 7
Bootstrap[506]: Time 10.944443 seconds, bootstrap likelihood -4613.378626, best rearrangement setting 10
Bootstrap[507]: Time 10.082053 seconds, bootstrap likelihood -4397.406657, best rearrangement setting 8
Bootstrap[508]: Time 8.100603 seconds, bootstrap likelihood -4040.958082, best rearrangement setting 5
Bootstrap[509]: Time 11.430473 seconds, bootstrap likelihood -4291.697294, best rearrangement setting 11
Bootstrap[510]: Time 11.703816 seconds, bootstrap likelihood -5173.565524, best rearrangement setting 13
Bootstrap[511]: Time 11.044769 seconds, bootstrap likelihood -4694.571473, best rearrangement setting 15
Bootstrap[512]: Time 8.868003 seconds, bootstrap likelihood -4553.336508, best rearrangement setting 5
Bootstrap[513]: Time 9.299673 seconds, bootstrap likelihood -4101.688594, best rearrangement setting 6
Bootstrap[514]: Time 10.866133 seconds, bootstrap likelihood -4756.301492, best rearrangement setting 13
Bootstrap[515]: Time 11.034093 seconds, bootstrap likelihood -4547.804095, best rearrangement setting 9
Bootstrap[516]: Time 9.470746 seconds, bootstrap likelihood -4141.493576, best rearrangement setting 8
Bootstrap[517]: Time 11.047227 seconds, bootstrap likelihood -4725.278904, best rearrangement setting 9
Bootstrap[518]: Time 10.515061 seconds, bootstrap likelihood -4536.986679, best rearrangement setting 9
Bootstrap[519]: Time 11.516978 seconds, bootstrap likelihood -4362.226152, best rearrangement setting 15
Bootstrap[520]: Time 10.844408 seconds, bootstrap likelihood -4264.972234, best rearrangement setting 15
Bootstrap[521]: Time 11.685970 seconds, bootstrap likelihood -4645.777600, best rearrangement setting 12
Bootstrap[522]: Time 9.827776 seconds, bootstrap likelihood -4273.633598, best rearrangement setting 15
Bootstrap[523]: Time 12.045695 seconds, bootstrap likelihood -5156.130938, best rearrangement setting 11
Bootstrap[524]: Time 11.109248 seconds, bootstrap likelihood -4387.487406, best rearrangement setting 11
Bootstrap[525]: Time 10.871994 seconds, bootstrap likelihood -5129.713333, best rearrangement setting 14
Bootstrap[526]: Time 9.911991 seconds, bootstrap likelihood -4128.434530, best rearrangement setting 6
Bootstrap[527]: Time 8.516051 seconds, bootstrap likelihood -4554.123259, best rearrangement setting 5
Bootstrap[528]: Time 9.185914 seconds, bootstrap likelihood -4965.605271, best rearrangement setting 6
Bootstrap[529]: Time 10.694931 seconds, bootstrap likelihood -4345.302183, best rearrangement setting 8
Bootstrap[530]: Time 8.475873 seconds, bootstrap likelihood -4821.868878, best rearrangement setting 5
Bootstrap[531]: Time 10.959854 seconds, bootstrap likelihood -4595.874637, best rearrangement setting 14
Bootstrap[532]: Time 10.960673 seconds, bootstrap likelihood -4009.973360, best rearrangement setting 13
Bootstrap[533]: Time 11.030515 seconds, bootstrap likelihood -4639.599875, best rearrangement setting 10
Bootstrap[534]: Time 11.980120 seconds, bootstrap likelihood -4952.029633, best rearrangement setting 10
Bootstrap[535]: Time 9.100515 seconds, bootstrap likelihood -4499.457421, best rearrangement setting 7
Bootstrap[536]: Time 10.930229 seconds, bootstrap likelihood -4631.836247, best rearrangement setting 10
Bootstrap[537]: Time 10.707580 seconds, bootstrap likelihood -4385.767592, best rearrangement setting 14
Bootstrap[538]: Time 9.403556 seconds, bootstrap likelihood -4340.350954, best rearrangement setting 7
Bootstrap[539]: Time 10.376736 seconds, bootstrap likelihood -4758.595257, best rearrangement setting 10
Bootstrap[540]: Time 10.750749 seconds, bootstrap likelihood -4398.478063, best rearrangement setting 14
Bootstrap[541]: Time 11.006980 seconds, bootstrap likelihood -4184.864113, best rearrangement setting 11
Bootstrap[542]: Time 8.360188 seconds, bootstrap likelihood -4185.129337, best rearrangement setting 5
Bootstrap[543]: Time 9.364619 seconds, bootstrap likelihood -4197.830993, best rearrangement setting 6
Bootstrap[544]: Time 10.885003 seconds, bootstrap likelihood -4592.612682, best rearrangement setting 13
Bootstrap[545]: Time 8.798339 seconds, bootstrap likelihood -4259.415111, best rearrangement setting 5
Bootstrap[546]: Time 12.557901 seconds, bootstrap likelihood -5294.600271, best rearrangement setting 15
Bootstrap[547]: Time 10.046884 seconds, bootstrap likelihood -4414.509214, best rearrangement setting 9
Bootstrap[548]: Time 10.350432 seconds, bootstrap likelihood -4008.115690, best rearrangement setting 14
Bootstrap[549]: Time 9.979328 seconds, bootstrap likelihood -4259.499760, best rearrangement setting 8
Bootstrap[550]: Time 10.857962 seconds, bootstrap likelihood -4697.026285, best rearrangement setting 12
Bootstrap[551]: Time 11.973568 seconds, bootstrap likelihood -4934.532508, best rearrangement setting 14
Bootstrap[552]: Time 10.561704 seconds, bootstrap likelihood -4584.948311, best rearrangement setting 8
Bootstrap[553]: Time 11.753426 seconds, bootstrap likelihood -4808.913380, best rearrangement setting 13
Bootstrap[554]: Time 10.958821 seconds, bootstrap likelihood -5084.336874, best rearrangement setting 7
Bootstrap[555]: Time 10.361437 seconds, bootstrap likelihood -4264.139389, best rearrangement setting 9
Bootstrap[556]: Time 10.905220 seconds, bootstrap likelihood -4763.581083, best rearrangement setting 12
Bootstrap[557]: Time 11.760730 seconds, bootstrap likelihood -4085.384337, best rearrangement setting 12
Bootstrap[558]: Time 10.895957 seconds, bootstrap likelihood -4526.970944, best rearrangement setting 8
Bootstrap[559]: Time 11.292065 seconds, bootstrap likelihood -4619.715060, best rearrangement setting 12
Bootstrap[560]: Time 9.471707 seconds, bootstrap likelihood -4490.106069, best rearrangement setting 7
Bootstrap[561]: Time 9.991832 seconds, bootstrap likelihood -4307.595925, best rearrangement setting 7
Bootstrap[562]: Time 9.730231 seconds, bootstrap likelihood -4559.198048, best rearrangement setting 8
Bootstrap[563]: Time 10.880632 seconds, bootstrap likelihood -5104.843514, best rearrangement setting 8
Bootstrap[564]: Time 11.751483 seconds, bootstrap likelihood -4344.601829, best rearrangement setting 11
Bootstrap[565]: Time 10.774951 seconds, bootstrap likelihood -4086.035623, best rearrangement setting 13
Bootstrap[566]: Time 10.823971 seconds, bootstrap likelihood -4314.905025, best rearrangement setting 7
Bootstrap[567]: Time 12.034310 seconds, bootstrap likelihood -4561.281954, best rearrangement setting 10
Bootstrap[568]: Time 10.911668 seconds, bootstrap likelihood -4870.682638, best rearrangement setting 10
Bootstrap[569]: Time 11.719128 seconds, bootstrap likelihood -3919.881376, best rearrangement setting 14
Bootstrap[570]: Time 9.404286 seconds, bootstrap likelihood -4508.687261, best rearrangement setting 6
Bootstrap[571]: Time 10.339515 seconds, bootstrap likelihood -4554.044144, best rearrangement setting 7
Bootstrap[572]: Time 9.233153 seconds, bootstrap likelihood -4249.148196, best rearrangement setting 6
Bootstrap[573]: Time 8.808955 seconds, bootstrap likelihood -4897.387820, best rearrangement setting 7
Bootstrap[574]: Time 10.458181 seconds, bootstrap likelihood -4113.890693, best rearrangement setting 15
Bootstrap[575]: Time 10.422614 seconds, bootstrap likelihood -4659.033577, best rearrangement setting 7
Bootstrap[576]: Time 10.178424 seconds, bootstrap likelihood -4320.763172, best rearrangement setting 7
Bootstrap[577]: Time 9.037391 seconds, bootstrap likelihood -4975.928988, best rearrangement setting 7
Bootstrap[578]: Time 11.152474 seconds, bootstrap likelihood -4615.672727, best rearrangement setting 10
Bootstrap[579]: Time 10.929291 seconds, bootstrap likelihood -4305.000040, best rearrangement setting 9
Bootstrap[580]: Time 11.718730 seconds, bootstrap likelihood -4361.204888, best rearrangement setting 10
Bootstrap[581]: Time 10.288031 seconds, bootstrap likelihood -4494.721336, best rearrangement setting 7
Bootstrap[582]: Time 10.458409 seconds, bootstrap likelihood -4302.300973, best rearrangement setting 9
Bootstrap[583]: Time 10.424533 seconds, bootstrap likelihood -4260.126091, best rearrangement setting 9
Bootstrap[584]: Time 11.758205 seconds, bootstrap likelihood -4396.743301, best rearrangement setting 15
Bootstrap[585]: Time 11.591527 seconds, bootstrap likelihood -4597.906234, best rearrangement setting 15
Bootstrap[586]: Time 12.435179 seconds, bootstrap likelihood -5343.451601, best rearrangement setting 10
Bootstrap[587]: Time 9.204593 seconds, bootstrap likelihood -4625.969905, best rearrangement setting 5
Bootstrap[588]: Time 8.629798 seconds, bootstrap likelihood -5008.772401, best rearrangement setting 5
Bootstrap[589]: Time 9.725188 seconds, bootstrap likelihood -4370.957835, best rearrangement setting 9
Bootstrap[590]: Time 8.963576 seconds, bootstrap likelihood -4038.210605, best rearrangement setting 6
Bootstrap[591]: Time 10.289621 seconds, bootstrap likelihood -4729.425930, best rearrangement setting 8
Bootstrap[592]: Time 8.744056 seconds, bootstrap likelihood -4406.505062, best rearrangement setting 5
Bootstrap[593]: Time 11.883318 seconds, bootstrap likelihood -4984.974906, best rearrangement setting 9
Bootstrap[594]: Time 11.817183 seconds, bootstrap likelihood -4397.867963, best rearrangement setting 11
Bootstrap[595]: Time 12.108684 seconds, bootstrap likelihood -4591.317972, best rearrangement setting 9
Bootstrap[596]: Time 9.017738 seconds, bootstrap likelihood -4268.722106, best rearrangement setting 7
Bootstrap[597]: Time 10.766909 seconds, bootstrap likelihood -4166.752454, best rearrangement setting 14
Bootstrap[598]: Time 11.438305 seconds, bootstrap likelihood -4132.218729, best rearrangement setting 13
Bootstrap[599]: Time 8.805342 seconds, bootstrap likelihood -4581.865379, best rearrangement setting 6
Bootstrap[600]: Time 9.397150 seconds, bootstrap likelihood -4682.872998, best rearrangement setting 7
Bootstrap[601]: Time 8.654183 seconds, bootstrap likelihood -4801.064525, best rearrangement setting 5
Bootstrap[602]: Time 11.243890 seconds, bootstrap likelihood -4534.734664, best rearrangement setting 14
Bootstrap[603]: Time 11.180434 seconds, bootstrap likelihood -4581.762395, best rearrangement setting 9
Bootstrap[604]: Time 11.029597 seconds, bootstrap likelihood -4713.247534, best rearrangement setting 14
Bootstrap[605]: Time 9.008024 seconds, bootstrap likelihood -4346.888004, best rearrangement setting 5
Bootstrap[606]: Time 9.265649 seconds, bootstrap likelihood -4277.064912, best rearrangement setting 6
Bootstrap[607]: Time 10.369219 seconds, bootstrap likelihood -4555.692599, best rearrangement setting 8
Bootstrap[608]: Time 9.991678 seconds, bootstrap likelihood -4264.618463, best rearrangement setting 7
Bootstrap[609]: Time 11.149316 seconds, bootstrap likelihood -4654.109108, best rearrangement setting 9
Bootstrap[610]: Time 10.542331 seconds, bootstrap likelihood -4059.701827, best rearrangement setting 14
Bootstrap[611]: Time 11.133401 seconds, bootstrap likelihood -4781.033846, best rearrangement setting 8
Bootstrap[612]: Time 9.918337 seconds, bootstrap likelihood -4158.653334, best rearrangement setting 8
Bootstrap[613]: Time 10.433503 seconds, bootstrap likelihood -4234.872469, best rearrangement setting 10
Bootstrap[614]: Time 11.137290 seconds, bootstrap likelihood -4562.762915, best rearrangement setting 11
Bootstrap[615]: Time 10.392189 seconds, bootstrap likelihood -4296.287940, best rearrangement setting 10
Bootstrap[616]: Time 10.755626 seconds, bootstrap likelihood -4729.234487, best rearrangement setting 7
Bootstrap[617]: Time 11.212068 seconds, bootstrap likelihood -4429.036404, best rearrangement setting 12
Bootstrap[618]: Time 11.555813 seconds, bootstrap likelihood -4305.886108, best rearrangement setting 9
Bootstrap[619]: Time 9.216891 seconds, bootstrap likelihood -4200.056707, best rearrangement setting 5
Bootstrap[620]: Time 9.827015 seconds, bootstrap likelihood -4178.126348, best rearrangement setting 7
Bootstrap[621]: Time 10.983234 seconds, bootstrap likelihood -4612.166501, best rearrangement setting 12
Bootstrap[622]: Time 12.378154 seconds, bootstrap likelihood -4342.788459, best rearrangement setting 10
Bootstrap[623]: Time 9.359485 seconds, bootstrap likelihood -4515.636054, best rearrangement setting 6
Bootstrap[624]: Time 9.028573 seconds, bootstrap likelihood -4714.676625, best rearrangement setting 5
Bootstrap[625]: Time 9.526279 seconds, bootstrap likelihood -4296.470199, best rearrangement setting 7
Bootstrap[626]: Time 10.790241 seconds, bootstrap likelihood -4374.053418, best rearrangement setting 15
Bootstrap[627]: Time 11.024507 seconds, bootstrap likelihood -4332.423478, best rearrangement setting 10
Bootstrap[628]: Time 9.592545 seconds, bootstrap likelihood -4605.737350, best rearrangement setting 6
Bootstrap[629]: Time 11.461771 seconds, bootstrap likelihood -4558.461625, best rearrangement setting 8
Bootstrap[630]: Time 10.846441 seconds, bootstrap likelihood -4453.286782, best rearrangement setting 11
Bootstrap[631]: Time 7.902918 seconds, bootstrap likelihood -3953.639934, best rearrangement setting 5
Bootstrap[632]: Time 9.545805 seconds, bootstrap likelihood -4669.958551, best rearrangement setting 5
Bootstrap[633]: Time 9.558490 seconds, bootstrap likelihood -4182.080520, best rearrangement setting 7
Bootstrap[634]: Time 11.362194 seconds, bootstrap likelihood -4433.597553, best rearrangement setting 14
Bootstrap[635]: Time 10.433007 seconds, bootstrap likelihood -4180.268753, best rearrangement setting 14
Bootstrap[636]: Time 12.157134 seconds, bootstrap likelihood -4443.663396, best rearrangement setting 15
Bootstrap[637]: Time 11.794385 seconds, bootstrap likelihood -4469.463610, best rearrangement setting 15
Bootstrap[638]: Time 11.112934 seconds, bootstrap likelihood -4247.174774, best rearrangement setting 11
Bootstrap[639]: Time 11.513328 seconds, bootstrap likelihood -4333.353312, best rearrangement setting 11
Bootstrap[640]: Time 9.791391 seconds, bootstrap likelihood -4307.058974, best rearrangement setting 7
Bootstrap[641]: Time 11.127471 seconds, bootstrap likelihood -5248.681868, best rearrangement setting 13
Bootstrap[642]: Time 10.558896 seconds, bootstrap likelihood -4479.799776, best rearrangement setting 15
Bootstrap[643]: Time 13.425076 seconds, bootstrap likelihood -4227.652764, best rearrangement setting 14
Bootstrap[644]: Time 11.930929 seconds, bootstrap likelihood -4057.217841, best rearrangement setting 8
Bootstrap[645]: Time 11.686407 seconds, bootstrap likelihood -4332.529714, best rearrangement setting 13
Bootstrap[646]: Time 10.917309 seconds, bootstrap likelihood -4280.478544, best rearrangement setting 13
Bootstrap[647]: Time 12.004854 seconds, bootstrap likelihood -4184.077269, best rearrangement setting 14
Bootstrap[648]: Time 11.882692 seconds, bootstrap likelihood -4710.523958, best rearrangement setting 10
Bootstrap[649]: Time 11.392668 seconds, bootstrap likelihood -4432.369496, best rearrangement setting 9


Stopped Rapid BS search after 650 replicates with MRE-based Bootstopping criterion
WRF Average of 100 random splits: 2.383767
Overall Time for 650 Rapid Bootstraps 7076.385573 seconds
Average Time per Rapid Bootstrap 10.886747 seconds

Starting ML Search ...

Fast ML optimization finished

Fast ML search Time: 6887.227488 seconds

Slow ML Search 0 Likelihood: -5020.209547
Slow ML Search 1 Likelihood: -5019.955941
Slow ML Search 2 Likelihood: -5020.644105
Slow ML Search 3 Likelihood: -5019.182585
Slow ML Search 4 Likelihood: -5019.948700
Slow ML Search 5 Likelihood: -5019.409255
Slow ML Search 6 Likelihood: -5019.252582
Slow ML Search 7 Likelihood: -5020.166166
Slow ML Search 8 Likelihood: -5019.730468
Slow ML Search 9 Likelihood: -5019.884364
Slow ML optimization finished

Slow ML search Time: 598.652244 seconds
Thorough ML search Time: 185.968080 seconds

Final ML Optimization Likelihood: -5015.684252

Model Information:

Model Parameters of Partition 0, Name: No Name Provided, Type of Data: DNA
alpha: 0.488379
Tree-Length: 6.640413
rate A <-> C: 0.648224
rate A <-> G: 1.995380
rate A <-> T: 1.236820
rate C <-> G: 0.339284
rate C <-> T: 3.524311
rate G <-> T: 1.000000

freq pi(A): 0.269253
freq pi(C): 0.180753
freq pi(G): 0.342765
freq pi(T): 0.207229


ML search took 7672.491195 secs or 2.131248 hours

Combined Bootstrap and ML search took 14748.935186 secs or 4.096926 hours

Drawing Bootstrap Support Values on best-scoring ML tree ...



Found 1 tree in File /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bestTree.node_reps_aln.filter.out



Found 1 tree in File /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bestTree.node_reps_aln.filter.out

Program execution info written to /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_info.node_reps_aln.filter.out
All 650 bootstrapped trees written to: /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bootstrap.node_reps_aln.filter.out

Best-scoring ML tree written to: /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bestTree.node_reps_aln.filter.out

Best-scoring ML tree with support values written to: /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bipartitions.node_reps_aln.filter.out

Best-scoring ML tree with support values as branch labels written to: /n/regal/desai_lab/phumphrey/phyllosphere/med_oligo/phy/RAxML_bipartitionsBranchLabels.node_reps_aln.filter.out

Overall execution time for full ML analysis: 14749.603585 secs or 4.097112 hours or 0.170713 days

